publication_id,ventas_30d,visitas_30d,precio_actual,categoria_ss_ekmeans,centroide_mas_cercano,coincide_centroide_mas_cercano,margen_asignacion,grupo_interpretacion,ventas_log_estandarizada,visitas_log_estandarizada,precio_estandarizado,distancia_centroide_A,distancia_centroide_B,distancia_centroide_C,score_inicial,categoria_score
MLC3820925964,0,67,64999,B,B,True,2.16778830807,compatible_directamente,-0.238234122265,2.95687579515,3.13279610417,3.98334641803,3.70125119087,5.04288997289,1.482721,A
MLC1908468349,0,66,74999,B,B,True,4.56186925997,compatible_directamente,-0.238234122265,2.94363346558,3.90267624996,4.67238218526,4.15563304746,5.61979103157,1.605135,A
MLC3856922454,0,35,59999,B,B,True,2.89614247948,compatible_directamente,-0.238234122265,2.38840302527,2.74785603128,3.46217723511,3.01505036904,4.37540185169,1.309792,A
MLC3856909352,0,14,52999,B,B,True,3.87120285473,compatible_directamente,-0.238234122265,1.60587326357,2.20893992923,2.85311567266,2.06617186769,3.46159542009,1.070282,A
MLC3856850178,0,13,44999,B,B,True,2.19787049574,compatible_directamente,-0.238234122265,1.54420461342,1.5930358126,2.30688698973,1.76744365897,2.95359929565,0.958313,A
MLC3765170314,0,12,49999,B,B,True,3.59451523978,compatible_directamente,-0.238234122265,1.4779638771,1.97797588549,2.64365271379,1.84238552734,3.20074618802,1.007938,A
MLC3856943730,0,11,49999,B,B,True,3.83404692284,compatible_directamente,-0.238234122265,1.40641843146,1.97797588549,2.64544179724,1.77885226474,3.15698178994,0.994039,A
MLC1898810337,0,9,49999,B,B,True,4.37965302021,compatible_directamente,-0.238234122265,1.24345196755,1.97797588549,2.65671486879,1.6366065116,3.06120412465,0.96238,A
MLC3856956648,0,8,44999,B,B,True,3.52007642629,compatible_directamente,-0.238234122265,1.1492764297,1.5930358126,2.33438498223,1.38898409602,2.6950426518,0.881592,A
MLC1878076601,0,8,39999,B,B,True,2.34520338155,compatible_directamente,-0.238234122265,1.1492764297,1.2080957397,2.01944864931,1.31642298128,2.40246669338,0.819099,A
MLC1898810385,0,8,39999,B,B,True,2.34520338155,compatible_directamente,-0.238234122265,1.1492764297,1.2080957397,2.01944864931,1.31642298128,2.40246669338,0.819099,A
MLC3856884992,0,8,39999,B,B,True,2.34520338155,compatible_directamente,-0.238234122265,1.1492764297,1.2080957397,2.01944864931,1.31642298128,2.40246669338,0.819099,A
MLC1898810331,0,7,44999,B,B,True,3.87254787043,compatible_directamente,-0.238234122265,1.04399713543,1.5930358126,2.35287844372,1.2897631955,2.63183973003,0.861139,A
MLC3856897668,0,6,59999,B,B,True,7.79676617046,compatible_directamente,-0.238234122265,0.924641315634,2.74785603128,3.39894246683,1.93805152728,3.58107164602,1.025431,A
MLC3856909360,0,6,59999,B,B,True,7.79676617046,compatible_directamente,-0.238234122265,0.924641315634,2.74785603128,3.39894246683,1.93805152728,3.58107164602,1.025431,A
MLC3765170232,0,6,34999,B,B,True,1.92240094677,compatible_directamente,-0.238234122265,0.924641315634,0.823155666809,1.79307537632,1.13697772995,1.97110175425,0.712966,A
MLC1887672231,0,5,59999,B,B,True,8.25806955283,compatible_directamente,-0.238234122265,0.786855133668,2.74785603128,3.42529429642,1.86402024245,3.5284313055,0.998664,A
MLC1887698049,0,5,39999,B,B,True,3.55857737388,compatible_directamente,-0.238234122265,0.786855133668,1.2080957397,2.11418379241,0.954565730695,2.16934239623,0.748692,A
MLC1887698237,0,5,39999,B,B,True,3.55857737388,compatible_directamente,-0.238234122265,0.786855133668,1.2080957397,2.11418379241,0.954565730695,2.16934239623,0.748692,A
MLC3765241546,0,5,39999,B,B,True,3.55857737388,compatible_directamente,-0.238234122265,0.786855133668,1.2080957397,2.11418379241,0.954565730695,2.16934239623,0.748692,A
MLC3856871948,0,5,39999,B,B,True,3.55857737388,compatible_directamente,-0.238234122265,0.786855133668,1.2080957397,2.11418379241,0.954565730695,2.16934239623,0.748692,A
MLC1919405341,0,4,59999,B,B,True,8.8036756502,compatible_directamente,-0.238234122265,0.623888669758,2.74785603128,3.46328582248,1.78624551447,3.47220394389,0.967005,A
MLC3856922490,0,4,44999,B,B,True,4.98022320342,compatible_directamente,-0.238234122265,0.623888669758,1.5930358126,2.47035648789,0.907526672475,2.40911350183,0.779526,A
MLC3856897756,0,4,40999,B,B,True,3.94414214033,compatible_directamente,-0.238234122265,0.623888669758,1.28508375428,2.23204127229,0.80177937178,2.14172647678,0.729531,A
MLC3856897654,0,4,39999,B,B,True,3.68512187456,compatible_directamente,-0.238234122265,0.623888669758,1.2080957397,2.17519672194,0.792021027433,2.07663650706,0.717033,A
MLC3794506370,0,4,34999,B,B,True,2.39002054569,compatible_directamente,-0.238234122265,0.623888669758,0.823155666809,1.91223902807,0.852846805692,1.76560703999,0.65454,A
MLC3765157944,0,4,29999,B,B,True,1.09491921682,compatible_directamente,-0.238234122265,0.623888669758,0.438215593915,1.69652384047,1.06007346892,1.48952172737,0.592047,B
MLC3856969828,0,3,69999,B,B,True,11.3214326218,compatible_directamente,-0.238234122265,0.424433837639,3.51773617707,4.21859217522,2.44444887575,4.15893771629,1.053243,A
MLC3856871968,0,3,59999,B,B,True,8.73122996404,compatible_directamente,-0.238234122265,0.424433837639,2.74785603128,3.51950844148,1.70748239361,3.41273000522,0.928257,A
MLC3856884970,0,3,59999,B,B,True,8.73122996404,compatible_directamente,-0.238234122265,0.424433837639,2.74785603128,3.51950844148,1.70748239361,3.41273000522,0.928257,A
MLC1919340827,0,3,52999,B,B,True,6.91808810363,compatible_directamente,-0.238234122265,0.424433837639,2.20893992923,3.0505023934,1.21611823833,2.89776321897,0.840767,A
MLC3856850174,0,3,41999,B,B,True,4.06886518012,compatible_directamente,-0.238234122265,0.424433837639,1.36207176886,2.3742327168,0.628554221565,2.11280514709,0.703282,A
MLC1887710949,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC1898810383,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC1919405351,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC1919418259,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC3765170398,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC3765179436,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC3794506316,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC3856871988,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC3856943702,0,3,39999,B,B,True,3.55082464857,compatible_directamente,-0.238234122265,0.424433837639,1.2080957397,2.26364126147,0.593397332684,1.97558726535,0.678285,A
MLC1898810373,0,3,34999,B,B,True,2.2557233197,compatible_directamente,-0.238234122265,0.424433837639,0.823155666809,2.01227460402,0.672436436044,1.64556801142,0.615792,A
MLC3765179190,0,3,34999,B,B,True,2.2557233197,compatible_directamente,-0.238234122265,0.424433837639,0.823155666809,2.01227460402,0.672436436044,1.64556801142,0.615792,A
MLC3794506312,0,3,32999,B,B,True,1.73768278815,compatible_directamente,-0.238234122265,0.424433837639,0.669179637652,1.9241362145,0.758400335176,1.52080697544,0.590795,B
MLC1887672241,0,3,29999,B,B,True,0.960621990831,compatible_directamente,-0.238234122265,0.424433837639,0.438215593915,1.80853092945,0.921183394359,1.34506536528,0.553299,B
MLC1898810405,0,3,29999,B,B,True,0.960621990831,compatible_directamente,-0.238234122265,0.424433837639,0.438215593915,1.80853092945,0.921183394359,1.34506536528,0.553299,B
MLC3738000158,0,3,29999,B,B,True,0.960621990831,compatible_directamente,-0.238234122265,0.424433837639,0.438215593915,1.80853092945,0.921183394359,1.34506536528,0.553299,B
MLC3794463050,0,3,29999,B,B,True,0.960621990831,compatible_directamente,-0.238234122265,0.424433837639,0.438215593915,1.80853092945,0.921183394359,1.34506536528,0.553299,B
MLC3856897660,0,3,29999,B,B,True,0.960621990831,compatible_directamente,-0.238234122265,0.424433837639,0.438215593915,1.80853092945,0.921183394359,1.34506536528,0.553299,B
MLC4031342472,0,3,29999,B,B,True,0.960621990831,compatible_directamente,-0.238234122265,0.424433837639,0.438215593915,1.80853092945,0.921183394359,1.34506536528,0.553299,B
MLC1887685149,0,3,24999,B,C,False,-0.334479338038,fronteriza_por_capacidad,-0.238234122265,0.424433837639,0.0532755210212,1.66993319716,1.24150902172,1.09857421823,0.490806,B
MLC1887710745,0,3,24999,B,C,False,-0.334479338038,fronteriza_por_capacidad,-0.238234122265,0.424433837639,0.0532755210212,1.66993319716,1.24150902172,1.09857421823,0.490806,B
MLC3794517786,0,3,24999,B,C,False,-0.334479338038,fronteriza_por_capacidad,-0.238234122265,0.424433837639,0.0532755210212,1.66993319716,1.24150902172,1.09857421823,0.490806,B
MLC3794493558,0,2,69999,B,B,True,11.1482933844,compatible_directamente,-0.238234122265,0.16729183588,3.51773617707,4.29186066518,2.39540722769,4.10929059217,1.003289,A
MLC1919392331,0,2,59999,B,B,True,8.55809072668,compatible_directamente,-0.238234122265,0.16729183588,2.74785603128,3.60700536431,1.63650285818,3.3520489751,0.878303,A
MLC3794517758,0,2,59999,B,B,True,8.55809072668,compatible_directamente,-0.238234122265,0.16729183588,2.74785603128,3.60700536431,1.63650285818,3.3520489751,0.878303,A
MLC3856850252,0,2,59999,B,B,True,8.55809072668,compatible_directamente,-0.238234122265,0.16729183588,2.74785603128,3.60700536431,1.63650285818,3.3520489751,0.878303,A
MLC1919418251,0,2,49999,B,B,True,5.96788806894,compatible_directamente,-0.238234122265,0.16729183588,1.97797588549,2.96417582218,0.896514529112,2.60223487984,0.753317,A
MLC3794493592,0,2,49999,B,B,True,5.96788806894,compatible_directamente,-0.238234122265,0.16729183588,1.97797588549,2.96417582218,0.896514529112,2.60223487984,0.753317,A
MLC3765192410,0,2,44999,B,B,True,4.67278674008,compatible_directamente,-0.238234122265,0.16729183588,1.5930358126,2.66810797893,0.557739390856,2.23245603947,0.690824,A
MLC3856922524,0,2,40999,B,B,True,3.63670567698,compatible_directamente,-0.238234122265,0.16729183588,1.28508375428,2.44911152282,0.360996852994,1.9408823779,0.64083,A
MLC1919392245,0,2,39999,B,B,True,3.37768541121,compatible_directamente,-0.238234122265,0.16729183588,1.2080957397,2.39741940201,0.338771124442,1.86881012571,0.628331,A
MLC1919418257,0,2,39999,B,B,True,3.37768541121,compatible_directamente,-0.238234122265,0.16729183588,1.2080957397,2.39741940201,0.338771124442,1.86881012571,0.628331,A
MLC3765179224,0,2,39999,B,B,True,3.37768541121,compatible_directamente,-0.238234122265,0.16729183588,1.2080957397,2.39741940201,0.338771124442,1.86881012571,0.628331,A
MLC3794493598,0,2,39999,B,B,True,3.37768541121,compatible_directamente,-0.238234122265,0.16729183588,1.2080957397,2.39741940201,0.338771124442,1.86881012571,0.628331,A
MLC3794506380,0,2,39999,B,B,True,3.37768541121,compatible_directamente,-0.238234122265,0.16729183588,1.2080957397,2.39741940201,0.338771124442,1.86881012571,0.628331,A
MLC3856909418,0,2,39999,B,B,True,3.37768541121,compatible_directamente,-0.238234122265,0.16729183588,1.2080957397,2.39741940201,0.338771124442,1.86881012571,0.628331,A
MLC3856935124,0,2,39999,B,B,True,3.37768541121,compatible_directamente,-0.238234122265,0.16729183588,1.2080957397,2.39741940201,0.338771124442,1.86881012571,0.628331,A
MLC1887635545,0,2,34999,B,B,True,2.08258408234,compatible_directamente,-0.238234122265,0.16729183588,0.823155666809,2.16166535581,0.463482729817,1.51571775842,0.565838,B
MLC1887672289,0,2,34999,B,B,True,2.08258408234,compatible_directamente,-0.238234122265,0.16729183588,0.823155666809,2.16166535581,0.463482729817,1.51571775842,0.565838,B
MLC1898810347,0,2,34999,B,B,True,2.08258408234,compatible_directamente,-0.238234122265,0.16729183588,0.823155666809,2.16166535581,0.463482729817,1.51571775842,0.565838,B
MLC1898810411,0,2,34999,B,B,True,2.08258408234,compatible_directamente,-0.238234122265,0.16729183588,0.823155666809,2.16166535581,0.463482729817,1.51571775842,0.565838,B
MLC3765170202,0,2,34999,B,B,True,2.08258408234,compatible_directamente,-0.238234122265,0.16729183588,0.823155666809,2.16166535581,0.463482729817,1.51571775842,0.565838,B
MLC3794493630,0,2,34999,B,B,True,2.08258408234,compatible_directamente,-0.238234122265,0.16729183588,0.823155666809,2.16166535581,0.463482729817,1.51571775842,0.565838,B
MLC3856837298,0,2,34999,B,B,True,2.08258408234,compatible_directamente,-0.238234122265,0.16729183588,0.823155666809,2.16166535581,0.463482729817,1.51571775842,0.565838,B
MLC1919366337,0,2,32999,B,B,True,1.56454355079,compatible_directamente,-0.238234122265,0.16729183588,0.669179637652,2.07986735165,0.581219879834,1.37926070759,0.540841,B
MLC1887635641,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC3765241242,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC3765241262,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC3765241576,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC3794463042,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC3794493620,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC3856850240,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC3856885010,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC4029203790,0,2,29999,B,B,True,0.787482753469,compatible_directamente,-0.238234122265,0.16729183588,0.438215593915,1.97340623068,0.781808369334,1.18266947193,0.503345,B
MLC1919340817,0,2,25999,B,C,False,-0.248598309626,fronteriza_por_capacidad,-0.238234122265,0.16729183588,0.1302635356,1.86679879524,1.06851689401,0.945055576751,0.453351,B
MLC1919392263,0,1,79999,B,B,True,13.4944699929,compatible_directamente,-0.238234122265,-0.19512946015,4.28761632286,5.11062262718,3.14217303356,4.83401710441,1.057868,A
MLC3856885050,0,1,79999,B,B,True,13.4944699929,compatible_directamente,-0.238234122265,-0.19512946015,4.28761632286,5.11062262718,3.14217303356,4.83401710441,1.057868,A
MLC1919379245,0,1,59999,B,B,True,8.31406467738,compatible_directamente,-0.238234122265,-0.19512946015,2.74785603128,3.75684338473,1.60254551628,3.29882051787,0.807896,A
MLC3856884974,0,1,59999,B,B,True,8.31406467738,compatible_directamente,-0.238234122265,-0.19512946015,2.74785603128,3.75684338473,1.60254551628,3.29882051787,0.807896,A
MLC3856884980,0,1,59999,B,B,True,8.31406467738,compatible_directamente,-0.238234122265,-0.19512946015,2.74785603128,3.75684338473,1.60254551628,3.29882051787,0.807896,A
MLC1919418273,0,1,49999,B,B,True,5.72386201965,compatible_directamente,-0.238234122265,-0.19512946015,1.97797588549,3.14479296998,0.8329158588,2.53330038635,0.68291,A
MLC3794506304,0,1,49999,B,B,True,5.72386201965,compatible_directamente,-0.238234122265,-0.19512946015,1.97797588549,3.14479296998,0.8329158588,2.53330038635,0.68291,A
MLC3794506326,0,1,49999,B,B,True,5.72386201965,compatible_directamente,-0.238234122265,-0.19512946015,1.97797588549,3.14479296998,0.8329158588,2.53330038635,0.68291,A
MLC3856909358,0,1,49999,B,B,True,5.72386201965,compatible_directamente,-0.238234122265,-0.19512946015,1.97797588549,3.14479296998,0.8329158588,2.53330038635,0.68291,A
MLC3856837296,0,1,44999,B,B,True,4.42876069078,compatible_directamente,-0.238234122265,-0.19512946015,1.5930358126,2.867435214,0.448423633458,2.15170733275,0.620417,A
MLC1887635635,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1887672061,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1887672185,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1898810319,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1898810323,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1898810403,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1919340797,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1919366319,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1919366415,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC3794463034,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC3794493638,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC3794506288,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC3794506290,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC3794506332,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC3794517784,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC3856885036,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC3856897684,0,1,39999,B,B,True,3.13365936191,compatible_directamente,-0.238234122265,-0.19512946015,1.2080957397,2.61744232189,0.0691115163125,1.77156308485,0.557924,B
MLC1887672083,0,1,34999,B,B,True,1.83855803304,compatible_directamente,-0.238234122265,-0.19512946015,0.823155666809,2.40336880852,0.323769621444,1.39405337086,0.495431,B
MLC1887672331,0,1,34999,B,B,True,1.83855803304,compatible_directamente,-0.238234122265,-0.19512946015,0.823155666809,2.40336880852,0.323769621444,1.39405337086,0.495431,B
MLC1887698031,0,1,34999,B,B,True,1.83855803304,compatible_directamente,-0.238234122265,-0.19512946015,0.823155666809,2.40336880852,0.323769621444,1.39405337086,0.495431,B
MLC3794463064,0,1,34999,B,B,True,1.83855803304,compatible_directamente,-0.238234122265,-0.19512946015,0.823155666809,2.40336880852,0.323769621444,1.39405337086,0.495431,B
MLC3794493612,0,1,34999,B,B,True,1.83855803304,compatible_directamente,-0.238234122265,-0.19512946015,0.823155666809,2.40336880852,0.323769621444,1.39405337086,0.495431,B
MLC3794493624,0,1,34999,B,B,True,1.83855803304,compatible_directamente,-0.238234122265,-0.19512946015,0.823155666809,2.40336880852,0.323769621444,1.39405337086,0.495431,B
MLC3856935118,0,1,34999,B,B,True,1.83855803304,compatible_directamente,-0.238234122265,-0.19512946015,0.823155666809,2.40336880852,0.323769621444,1.39405337086,0.495431,B
MLC1919340763,0,1,32999,B,B,True,1.32051750149,compatible_directamente,-0.238234122265,-0.19512946015,0.669179637652,2.33007139799,0.477312346002,1.24432494837,0.470434,B
MLC1919418347,0,1,32999,B,B,True,1.32051750149,compatible_directamente,-0.238234122265,-0.19512946015,0.669179637652,2.33007139799,0.477312346002,1.24432494837,0.470434,B
MLC1887635513,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1887685211,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1887698153,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1887698287,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1898810339,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1919340821,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1919366315,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1919379211,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1919418311,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3765170210,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3765192192,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3765241256,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3765241308,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3765241310,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3765241336,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3765241532,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3794463018,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3794493578,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3794506320,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3794506346,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3794506372,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC3856943700,0,1,29999,B,B,True,0.54345670417,compatible_directamente,-0.238234122265,-0.19512946015,0.438215593915,2.23555735121,0.707979415867,1.0221015397,0.432938,B
MLC1887685299,0,0,59999,B,B,True,7.89689939072,compatible_directamente,-0.238234122265,-0.814692757938,2.74785603128,4.07535545997,1.72873523101,3.29930672864,0.687535,A
MLC1919340761,0,0,59999,B,B,True,7.89689939072,compatible_directamente,-0.238234122265,-0.814692757938,2.74785603128,4.07535545997,1.72873523101,3.29930672864,0.687535,A
MLC3856837238,0,0,59999,B,B,True,7.89689939072,compatible_directamente,-0.238234122265,-0.814692757938,2.74785603128,4.07535545997,1.72873523101,3.29930672864,0.687535,A
MLC1919379161,0,0,49999,B,B,True,5.30669673298,compatible_directamente,-0.238234122265,-0.814692757938,1.97797588549,3.5191437498,1.05551986955,2.53393348926,0.562549,B
MLC1919418261,0,0,49999,B,B,True,5.30669673298,compatible_directamente,-0.238234122265,-0.814692757938,1.97797588549,3.5191437498,1.05551986955,2.53393348926,0.562549,B
MLC3794506354,0,0,49999,B,B,True,5.30669673298,compatible_directamente,-0.238234122265,-0.814692757938,1.97797588549,3.5191437498,1.05551986955,2.53393348926,0.562549,B
MLC3794517830,0,0,49999,B,B,True,5.30669673298,compatible_directamente,-0.238234122265,-0.814692757938,1.97797588549,3.5191437498,1.05551986955,2.53393348926,0.562549,B
MLC1898810317,0,0,44999,B,B,True,4.01159540412,compatible_directamente,-0.238234122265,-0.814692757938,1.5930358126,3.27365768128,0.788325517934,2.15245267691,0.500056,B
MLC1919379215,0,0,44999,B,B,True,4.01159540412,compatible_directamente,-0.238234122265,-0.814692757938,1.5930358126,3.27365768128,0.788325517934,2.15245267691,0.500056,B
MLC3856956676,0,0,44999,B,B,True,4.01159540412,compatible_directamente,-0.238234122265,-0.814692757938,1.5930358126,3.27365768128,0.788325517934,2.15245267691,0.500056,B
MLC1898810355,0,0,43999,B,B,True,3.75257513834,compatible_directamente,-0.238234122265,-0.814692757938,1.51604779802,3.22783052793,0.747319900711,2.07630974865,0.487558,B
MLC3794493606,0,0,42999,B,B,True,3.49355487257,compatible_directamente,-0.238234122265,-0.814692757938,1.43905978344,3.18320585709,0.712299975116,2.00023151838,0.475059,B
MLC1887685371,0,0,39999,B,B,True,2.71649407525,compatible_directamente,-0.238234122265,-0.814692757938,1.2080957397,3.05706627604,0.652035097881,1.77246829143,0.437563,B
MLC1898810313,0,0,39999,B,B,True,2.71649407525,compatible_directamente,-0.238234122265,-0.814692757938,1.2080957397,3.05706627604,0.652035097881,1.77246829143,0.437563,B
MLC1898810379,0,0,39999,B,B,True,2.71649407525,compatible_directamente,-0.238234122265,-0.814692757938,1.2080957397,3.05706627604,0.652035097881,1.77246829143,0.437563,B
